Model year,Make,Model,Vehicle class,CO2 emissions (g/km),CO2 rating,Smog rating,City (kWh/100 mi),Highway (kWh/100 mi),Range (mi),Recharge time (h),Type_Car,City (Gal/mi),Highway (Gal/mi)
2023,Mercedes-Benz,E 350 4MATIC Sedan,Mid-size,228,5.0,6.0,,,,,Gasoline,0.018384667818944,0.013131905584960002
2023,Mercedes-Benz,E 450 4MATIC Cabriolet,Subcompact,233,5.0,6.0,,,,,Gasoline,0.018384667818944,0.013788500864208
2023,Mercedes-Benz,E 450 4MATIC Coupe,Subcompact,225,5.0,6.0,,,,,Gasoline,0.018056370179320002,0.013131905584960002
2023,Mercedes-Benz,E 450 4MATIC Sedan,Mid-size,219,5.0,6.0,,,,,Gasoline,0.017399774900072003,0.012803607945336
2023,Mercedes-Benz,E 450 4MATIC All-Terrain Wagon,Station wagon: Mid-size,233,5.0,6.0,,,,,Gasoline,0.018712965458568,0.013624352044396002
2023,Mercedes-Benz,G 550 SUV,Sport utility vehicle: Standard,383,2.0,3.0,,,,,Gasoline,0.029382638746347996,0.023637430052928003
2023,Mercedes-Benz,GLA 250 4MATIC SUV,Sport utility vehicle: Small,210,5.0,5.0,,,,,Gasoline,0.016907328440636003,0.011982863846276
2023,Mercedes-Benz,GLB 250 4MATIC SUV,Sport utility vehicle: Small,221,5.0,5.0,,,,,Gasoline,0.017563923719884002,0.012967756765148001
2023,Mercedes-Benz,GLC 300 4MATIC SUV,Sport utility vehicle: Small,229,5.0,7.0,,,,,Gasoline,0.017071477260448005,0.014937542602892002
2023,Mercedes-Benz,GLC 300 4MATIC Coupe,Sport utility vehicle: Small,253,5.0,6.0,,,,,Gasoline,0.020026156017064003,0.015101691422704
2023,Mercedes-Benz,GLE 350 4MATIC SUV,Sport utility vehicle: Standard,257,5.0,5.0,,,,,Gasoline,0.019862007197252,0.015758286701952
2023,Mercedes-Benz,GLE 450 4MATIC SUV,Sport utility vehicle: Standard,245,5.0,6.0,,,,,Gasoline,0.01887711427838,0.015265840242516003
2023,Mercedes-Benz,GLE 450 4MATIC Coupe,Sport utility vehicle: Standard,247,5.0,6.0,,,,,Gasoline,0.019205411918003998,0.015101691422704
2023,Mercedes-Benz,GLS 450 4MATIC SUV,Sport utility vehicle: Standard,270,4.0,6.0,,,,,Gasoline,0.020846900116124,0.016579030801011998
2023,Mercedes-Benz,GLS 580 4MATIC SUV,Sport utility vehicle: Standard,310,4.0,5.0,,,,,Gasoline,0.024458174151988,0.018384667818944
2023,Mercedes-Benz,GLS 600 4MATIC Maybach SUV,Sport utility vehicle: Standard,346,3.0,5.0,,,,,Gasoline,0.027577001728416,0.020354453656688
2023,Mercedes-Benz,Maybach S 580 4MATIC Sedan,Full-size,305,4.0,5.0,,,,,Gasoline,0.026099662350108,0.015758286701952
2023,Mercedes-Benz,Maybach S 680 4MATIC Sedan,Full-size,384,2.0,3.0,,,,,Gasoline,0.033650508061460006,0.01887711427838
2023,Mercedes-Benz,Metris Cargo Van,Special purpose vehicle,271,4.0,6.0,,,,,Gasoline,0.020682751296312002,0.017071477260448005
2023,Mercedes-Benz,Metris Cargo Van LWB,Special purpose vehicle,271,4.0,6.0,,,,,Gasoline,0.020682751296312002,0.017071477260448005
2023,Mercedes-Benz,Metris Passenger Van,Special purpose vehicle,285,4.0,6.0,,,,,Gasoline,0.021995941854808,0.017728072539696004
2023,Mercedes-Benz,S 500 4MATIC Sedan,Full-size,242,5.0,6.0,,,,,Gasoline,0.01969785837744,0.013788500864208
2023,Mercedes-Benz,S 580 4MATIC Sedan,Full-size,285,4.0,5.0,,,,,Gasoline,0.023473281233116,0.015594137882140001
2023,MINI,Cooper 3 Door,Subcompact,170,6.0,7.0,,,,,Gasoline,0.013460203224584,0.010177226828344
2023,MINI,Cooper 3 Door,Subcompact,177,6.0,7.0,,,,,Gasoline,0.014116798503831999,0.010341375648156001
2023,MINI,Cooper 5 Door,Subcompact,170,6.0,7.0,,,,,Gasoline,0.013460203224584,0.010177226828344
2023,MINI,Cooper 5 Door,Subcompact,177,6.0,7.0,,,,,Gasoline,0.014116798503831999,0.010341375648156001
2023,MINI,Cooper Clubman ALL4,Mid-size,199,6.0,7.0,,,,,Gasoline,0.015758286701952,0.011654566206652001
2023,MINI,Cooper Convertible,Minicompact,170,6.0,7.0,,,,,Gasoline,0.013460203224584,0.010177226828344
2023,MINI,Cooper Convertible,Minicompact,177,6.0,7.0,,,,,Gasoline,0.014116798503831999,0.010341375648156001
2023,MINI,Cooper Countryman,Mid-size,194,6.0,7.0,,,,,Gasoline,0.014937542602892002,0.011982863846276
2023,MINI,Cooper Countryman ALL4,Mid-size,209,5.0,7.0,,,,,Gasoline,0.016579030801011998,0.012475310305712
2023,MINI,Cooper S 3 Door,Subcompact,174,6.0,7.0,,,,,Gasoline,0.013952649684020001,0.010177226828344
2023,MINI,Cooper S 3 Door,Subcompact,205,5.0,7.0,,,,,Gasoline,0.016907328440636003,0.01149041738684
