,Year,Manufacturer,Model,CO2 (p/mile),Miles per gallon (mpg),ef_x_comb,comb_x_year,Fuel,score_ghg,ef_x_comb_city,youSaveSpend,Alternative Fuel,createdOn,modifiedOn
10217,2020,Mercedes-Benz,Metris (Passenger Van),413.0,21.0,4.0,3100.0,Premium Gasoline,4.0,25.2,-6000.0,No,26-08-2019,05-02-2020
10218,2020,Mercedes-Benz,Metris (Cargo Van),398.0,22.0,4.0,2950.0,Premium Gasoline,4.0,26.9,-5250.0,No,26-08-2019,05-02-2020
10219,2020,Toyota,4Runner 2WD,503.0,17.0,3.0,3100.0,Regular Gasoline,3.0,20.4,-6000.0,No,26-08-2019,08-11-2019
10221,2020,Chrysler,Pacifica Hybrid,119.0,30.0,10.0,1750.0,Regular Gasoline,10.0,42.7429,3250.0,Electricity,26-08-2019,25-03-2022
10222,2020,Volvo,V60 AWD PHEV,155.0,30.0,9.0,2200.0,Premium Gasoline,10.0,36.8,1500.0,Electricity,26-08-2019,25-03-2022
10223,2020,Toyota,86,328.0,27.0,6.0,2400.0,Premium Gasoline,6.0,30.6,-2500.0,No,29-08-2019,11-02-2020
10225,2020,Ford,Mustang Convertible,386.0,23.0,5.0,2300.0,Regular Gasoline,5.0,26.7714,-2000.0,No,29-08-2019,07-01-2020
10226,2020,Chevrolet,Blazer FWD,414.0,21.0,4.0,2550.0,Regular Gasoline,4.0,23.3187,-3250.0,No,29-08-2019,27-11-2019
10227,2020,Chevrolet,Blazer AWD,433.0,21.0,4.0,2550.0,Regular Gasoline,4.0,22.5,-3250.0,No,29-08-2019,27-11-2019
10228,2020,Land Rover,Discovery Sport,427.0,21.0,4.0,3100.0,Premium Gasoline,4.0,23.4,-6000.0,No,29-08-2019,16-10-2019
10230,2020,Lexus,RX 350 L AWD,432.0,21.0,4.0,2550.0,Regular Gasoline,4.0,23.4338,-3250.0,No,29-08-2019,10-12-2019
10231,2020,Lexus,RX 450h L AWD,305.0,29.0,6.0,2250.0,Premium Gasoline,6.0,41.5757,-1750.0,No,29-08-2019,10-12-2019
10232,2020,Lexus,LX 570,636.0,14.0,1.0,4650.0,Premium Gasoline,1.0,15.0116,-13750.0,No,29-08-2019,10-12-2019
10233,2020,BMW,M8 Competition Coupe,518.0,17.0,3.0,3850.0,Premium Gasoline,3.0,18.0796,-9750.0,No,10-09-2019,05-02-2020
10234,2020,Toyota,Yaris,264.0,34.0,8.0,1550.0,Regular Gasoline,8.0,40.7127,1750.0,No,10-09-2019,11-02-2020
10236,2020,BMW,M5,518.0,17.0,3.0,3850.0,Premium Gasoline,3.0,18.0796,-9750.0,No,10-09-2019,24-03-2020
10238,2020,Toyota,Camry XSE,345.0,26.0,5.0,2050.0,Regular Gasoline,5.0,28.1199,-750.0,No,10-09-2019,08-11-2019
10239,2020,Toyota,Camry XLE/XSE,284.0,31.0,7.0,1700.0,Regular Gasoline,7.0,35.9352,1000.0,No,10-09-2019,08-11-2019
10240,2020,Rolls-Royce,Ghost,637.0,14.0,1.0,4650.0,Premium Gasoline,1.0,14.1674,-13750.0,No,10-09-2019,24-08-2020
10241,2020,Toyota,Tacoma 4WD,481.0,18.0,3.0,2950.0,Regular Gasoline,3.0,21.3,-5250.0,No,10-09-2019,08-11-2019
10242,2020,BMW,X7 xDrive40i,409.0,22.0,4.0,2950.0,Premium Gasoline,4.0,24.8,-5250.0,No,10-09-2019,24-03-2020
10243,2020,Lamborghini,Urus,617.0,14.0,1.0,4650.0,Premium Gasoline,1.0,15.0,-13750.0,No,10-09-2019,14-04-2020
10244,2020,Porsche,911 Carrera 4S Cabriolet,445.0,20.0,4.0,3250.0,Premium Gasoline,4.0,23.6,-6750.0,No,17-09-2019,18-12-2019
10245,2020,Lincoln,Corsair AWD,372.0,24.0,5.0,2200.0,Regular Gasoline,5.0,26.8521,-1500.0,No,17-09-2019,24-10-2019
10246,2020,BMW,X6 sDrive40i,390.0,23.0,5.0,2850.0,Premium Gasoline,5.0,26.0775,-4750.0,No,17-09-2019,05-02-2020
10247,2020,BYD,e6,0.0,72.0,10.0,1000.0,Electricity,10.0,104.5,4500.0,No,17-09-2019,17-09-2019
10248,2020,Hyundai,Kona Electric,0.0,120.0,10.0,600.0,Electricity,10.0,195.5,6500.0,No,17-09-2019,02-02-2022
10249,2020,Mercedes-Benz,AMG GT R Coupe,526.0,17.0,3.0,3850.0,Premium Gasoline,3.0,18.3,-9750.0,No,25-09-2019,05-02-2020
10250,2020,Lexus,IS 350 AWD,422.0,21.0,4.0,3100.0,Premium Gasoline,4.0,24.0431,-6000.0,No,02-10-2019,10-12-2019
10252,2020,Lexus,LS 500,389.0,23.0,5.0,2850.0,Premium Gasoline,5.0,24.1275,-4750.0,No,02-10-2019,05-02-2020
10253,2020,Honda,Accord Hybrid,185.0,48.0,10.0,1100.0,Regular Gasoline,10.0,68.8737,4000.0,No,02-10-2019,27-11-2019
10254,2019,STI,S209,518.0,17.0,3.0,3850.0,Premium Gasoline,3.0,18.7,-9750.0,No,02-10-2019,02-10-2019
10255,2020,Honda,Civic 2Dr,264.0,33.0,7.0,1600.0,Regular Gasoline,7.0,38.7,1500.0,No,10-10-2019,27-11-2019
10256,2020,Toyota,C-HR,305.0,29.0,6.0,1850.0,Regular Gasoline,6.0,36.0,250.0,No,10-10-2019,17-04-2020
10257,2020,Alfa Romeo,Giulia,330.0,27.0,6.0,2400.0,Premium Gasoline,6.0,30.2997,-2500.0,No,10-10-2019,14-04-2020
10258,2020,Honda,Civic 4Dr,266.0,33.0,7.0,1600.0,Regular Gasoline,7.0,39.5,1500.0,No,10-10-2019,27-11-2019
10259,2020,Honda,Civic 4Dr,300.0,29.0,6.0,1850.0,Regular Gasoline,6.0,32.9,250.0,No,10-10-2019,27-11-2019
10260,2020,Honda,Civic 4Dr,276.0,32.0,7.0,1650.0,Regular Gasoline,7.0,37.0,1250.0,No,10-10-2019,27-11-2019
10261,2020,Ram,1500 4WD,418.0,24.0,5.0,2450.0,Diesel,4.0,27.0,-2750.0,No,10-10-2019,14-04-2020
10262,2020,Lamborghini,Aventador Coupe,787.0,11.0,1.0,5950.0,Premium Gasoline,1.0,10.7504,-20250.0,No,16-10-2019,17-04-2020
10263,2020,Ford,F150 Pickup 2WD FFV,409.0,22.0,4.0,2400.0,Regular Gasoline,4.0,24.5,-2500.0,E85,16-10-2019,14-04-2020
10264,2020,Ford,F150 2WD FFV BASE PAYLOAD LT,494.0,18.0,3.0,2950.0,Regular Gasoline,3.0,20.8674,-5250.0,E85,16-10-2019,14-04-2020
10265,2020,Ford,F150 Pickup 2WD,402.0,22.0,4.0,2400.0,Regular Gasoline,4.0,24.625,-2500.0,No,16-10-2019,14-04-2020
10266,2020,Ford,F150 Pickup 4WD FFV,506.0,18.0,3.0,2950.0,Regular Gasoline,3.0,19.1177,-5250.0,E85,16-10-2019,14-04-2020
10268,2020,Mercedes-Benz,GLB250,344.0,26.0,5.0,2500.0,Premium Gasoline,5.0,29.1,-3000.0,No,16-10-2019,24-03-2020
10269,2020,Mercedes-Benz,GLB250 4matic,338.0,26.0,5.0,2500.0,Premium Gasoline,5.0,29.8,-3000.0,No,16-10-2019,24-03-2020
10270,2020,Mercedes-Benz,AMG S63 4matic Plus Coupe,437.0,20.0,4.0,3250.0,Premium Gasoline,4.0,21.0,-6750.0,No,24-10-2019,12-05-2020
10272,2020,Mercedes-Benz,AMG GLC63 4matic Plus,489.0,18.0,3.0,3650.0,Premium Gasoline,3.0,19.5,-8750.0,No,24-10-2019,17-04-2020
10273,2020,Mercedes-Benz,AMG GLC63 4matic Plus Coupe,489.0,18.0,3.0,3650.0,Premium Gasoline,3.0,19.6,-8750.0,No,24-10-2019,17-04-2020
10274,2020,Mercedes-Benz,AMG C63 Convertible,452.0,20.0,4.0,3250.0,Premium Gasoline,4.0,21.2,-6750.0,No,05-11-2019,17-04-2020
10276,2020,Audi,S4,393.0,23.0,5.0,2850.0,Premium Gasoline,5.0,25.2451,-4750.0,No,05-11-2019,12-05-2020
10277,2020,Lexus,UX 250h,209.0,42.0,9.0,1250.0,Regular Gasoline,9.0,59.5,3250.0,No,05-11-2019,17-04-2020
10278,2020,Mitsubishi,Mirage,228.0,39.0,9.0,1350.0,Regular Gasoline,9.0,48.6407,2750.0,No,05-11-2019,17-04-2020
10279,2020,Volkswagen,GTI,327.0,27.0,6.0,1950.0,Regular Gasoline,6.0,31.0461,-250.0,No,05-11-2019,18-05-2020
10280,2020,Audi,S7,410.0,22.0,4.0,2950.0,Premium Gasoline,4.0,24.0,-5250.0,No,05-11-2019,12-05-2020
10281,2020,Lexus,UX 200,271.0,33.0,7.0,1600.0,Regular Gasoline,7.0,38.8,1500.0,No,05-11-2019,17-04-2020
10282,2020,Audi,A8 L,495.0,18.0,3.0,3650.0,Premium Gasoline,3.0,20.0,-8750.0,No,05-11-2019,14-04-2020
10283,2020,Hyundai,Ioniq,163.0,55.0,10.0,950.0,Regular Gasoline,10.0,72.421,4750.0,No,05-11-2019,17-04-2020
10284,2020,Hyundai,Sonata,293.0,31.0,7.0,1700.0,Regular Gasoline,7.0,35.0,1000.0,No,05-11-2019,24-03-2020
10286,2020,Lincoln,Continental  AWD,462.0,19.0,3.0,2800.0,Regular Gasoline,3.0,20.5,-4500.0,No,05-11-2019,05-02-2020
10287,2020,Tesla,Model 3 Standard Range,0.0,131.0,10.0,550.0,Electricity,10.0,197.3,6750.0,No,05-11-2019,02-02-2022
10289,2020,Tesla,Model 3 Long Range Performance AWD (20in),0.0,113.0,10.0,650.0,Electricity,10.0,162.7,6250.0,No,05-11-2019,02-02-2022
10290,2020,Tesla,Model X Performance (22in Wheels),0.0,79.0,10.0,900.0,Electricity,10.0,107.3,5000.0,No,05-11-2019,02-02-2022
10291,2020,Tesla,Model X Standard Range,0.0,101.0,10.0,700.0,Electricity,10.0,140.0,6000.0,No,05-11-2019,02-02-2022
10292,2020,Hyundai,Ioniq Plug-in Hybrid,74.0,52.0,10.0,1000.0,Regular Gasoline,10.0,71.6,5750.0,Electricity,05-11-2019,25-03-2022
10293,2020,Karma,Revero GT (21-inch wheels),70.0,26.0,10.0,2500.0,Premium Gasoline,10.0,32.6,3000.0,Electricity,05-11-2019,25-03-2022
10294,2019,RUF Automobile,RUFTURBO12/CTR3/CTR2017,497.0,18.0,3.0,3650.0,Premium Gasoline,3.0,20.23,-8750.0,No,05-11-2019,27-11-2019
10295,2020,Honda,CR-V AWD,305.0,29.0,6.0,1850.0,Regular Gasoline,6.0,36.093,250.0,No,08-11-2019,27-11-2019
10296,2020,Infiniti,QX80 4WD,579.0,15.0,2.0,4350.0,Premium Gasoline,2.0,16.2,-12250.0,No,08-11-2019,17-04-2020
10297,2020,Audi,RS3,392.0,23.0,5.0,2850.0,Premium Gasoline,5.0,23.8,-4750.0,No,12-11-2019,12-05-2020
10298,2020,Kia,Niro,183.0,49.0,10.0,1100.0,Regular Gasoline,10.0,65.7,4000.0,No,12-11-2019,10-07-2020
10299,2020,Lexus,RC 350,388.0,23.0,5.0,2850.0,Premium Gasoline,5.0,25.1804,-4750.0,No,27-11-2019,05-02-2020
10300,2020,Lexus,RC 300,363.0,24.0,5.0,2700.0,Premium Gasoline,5.0,26.6286,-4000.0,No,27-11-2019,05-02-2020
10301,2020,Dodge,Challenger SRT,546.0,16.0,2.0,4100.0,Premium Gasoline,2.0,16.1,-11000.0,No,27-11-2019,14-04-2020
10302,2020,Dodge,Challenger SRT,567.0,16.0,2.0,4100.0,Premium Gasoline,2.0,16.0,-11000.0,No,27-11-2019,14-04-2020
10303,2020,Dodge,Challenger,500.0,18.0,3.0,3650.0,Premium Gasoline,3.0,17.9516,-8750.0,No,27-11-2019,14-04-2020
10304,2020,Dodge,Charger Widebody,500.0,18.0,3.0,3650.0,Premium Gasoline,3.0,17.9516,-8750.0,No,27-11-2019,14-04-2020
10305,2020,Ford,Ranger 4WD,404.0,22.0,4.0,2400.0,Regular Gasoline,4.0,25.1837,-2500.0,No,27-11-2019,14-04-2020
10306,2020,Ford,Ranger 2WD Incomplete,485.0,18.0,3.0,2950.0,Regular Gasoline,3.0,23.4,-5250.0,No,27-11-2019,14-04-2020
10307,2020,Mazda,CX-9 4WD,391.0,23.0,5.0,2300.0,Regular Gasoline,5.0,25.7146,-2000.0,No,27-11-2019,17-04-2020
10308,2020,GMC,Acadia AWD,374.0,23.0,5.0,2300.0,Regular Gasoline,5.0,28.4,-2000.0,No,27-11-2019,14-04-2020
10309,2020,Mercedes-Benz,GLE580 4matic,470.0,19.0,3.0,3450.0,Premium Gasoline,3.0,21.6,-7750.0,No,27-11-2019,17-04-2020
10310,2020,Audi,A5 quattro,329.0,27.0,6.0,2400.0,Premium Gasoline,6.0,29.851,-2500.0,No,03-12-2019,12-05-2020
10311,2020,Audi,A5 Cabriolet quattro,337.0,26.0,5.0,2500.0,Premium Gasoline,5.0,29.7957,-3000.0,No,03-12-2019,12-05-2020
10313,2020,Land Rover,Range Rover PHEV,260.0,19.0,5.0,3450.0,Premium Gasoline,8.0,22.5,-3750.0,Electricity,06-12-2019,25-03-2022
10314,2020,Land Rover,Range Rover Sport PHEV,260.0,19.0,5.0,3450.0,Premium Gasoline,8.0,22.5,-3750.0,Electricity,06-12-2019,25-03-2022
10315,2020,Toyota,Highlander AWD,387.0,23.0,5.0,2300.0,Regular Gasoline,5.0,25.3465,-2000.0,No,10-12-2019,19-02-2020
10316,2020,Ford,GT,632.0,14.0,1.0,4650.0,Premium Gasoline,1.0,14.471,-13750.0,No,18-12-2019,14-04-2020
10317,2020,Mercedes-Benz,SLC300,332.0,27.0,6.0,2400.0,Premium Gasoline,6.0,29.9,-2500.0,No,18-12-2019,12-05-2020
10318,2020,Roush Performance,Stage 3 Mustang,618.0,14.0,1.0,4650.0,Premium Gasoline,1.0,14.7485,-13750.0,No,18-12-2019,17-04-2020
10319,2020,Dodge,Charger,466.0,19.0,3.0,3200.0,Midgrade Gasoline,3.0,19.8,-6500.0,No,18-12-2019,14-04-2020
10320,2020,Mercedes-Benz,AMG S65,574.0,16.0,2.0,4100.0,Premium Gasoline,2.0,15.5,-11000.0,No,18-12-2019,17-04-2020
10321,2020,Ram,1500 Classic 2WD,513.0,17.0,3.0,3550.0,Midgrade Gasoline,3.0,18.5135,-8250.0,No,18-12-2019,18-05-2020
10322,2020,Honda,Ridgeline AWD,433.0,21.0,4.0,2550.0,Regular Gasoline,4.0,23.4,-3250.0,No,18-12-2019,14-04-2020
10323,2020,Bentley,Continental GT Convertible,601.0,15.0,2.0,4350.0,Premium Gasoline,2.0,15.0,-12250.0,No,07-01-2020,10-07-2020
10324,2020,Porsche,911 Carrera 4 Cabriolet,443.0,20.0,4.0,3250.0,Premium Gasoline,4.0,23.6,-6750.0,No,07-01-2020,11-02-2020
10325,2020,Bentley,Continental GT,586.0,15.0,2.0,4350.0,Premium Gasoline,2.0,14.9,-12250.0,No,07-01-2020,10-07-2020
10326,2020,Dodge,Grand Caravan,445.0,20.0,4.0,2650.0,Regular Gasoline,4.0,21.4,-3750.0,No,07-01-2020,05-05-2020
10327,2020,Mazda,CX-30 4WD,334.0,26.0,5.0,2050.0,Regular Gasoline,5.0,30.6,-750.0,No,07-01-2020,05-02-2020
10328,2020,Volkswagen,Jetta,263.0,34.0,8.0,1550.0,Regular Gasoline,8.0,39.0601,1750.0,No,10-01-2020,16-06-2020
10329,2020,Volkswagen,Jetta,262.0,34.0,8.0,1550.0,Regular Gasoline,8.0,36.2956,1750.0,No,10-01-2020,14-04-2020
10330,2020,Mazda,MX-5,305.0,29.0,6.0,2250.0,Premium Gasoline,6.0,34.0,-1750.0,No,16-01-2020,17-04-2020
10331,2020,Buick,Encore GX FWD,318.0,28.0,6.0,1900.0,Regular Gasoline,6.0,34.1,0.0,No,16-01-2020,05-02-2020
10332,2020,BMW,X6 M,582.0,15.0,2.0,4350.0,Premium Gasoline,2.0,16.2163,-12250.0,No,16-01-2020,05-02-2020
10333,2020,Mazda,2,264.0,34.0,8.0,1550.0,Regular Gasoline,8.0,41.0,1750.0,No,27-01-2020,27-01-2020
10335,2020,Nissan,Titan 2WD,490.0,18.0,3.0,3650.0,Premium Gasoline,3.0,19.9,-8750.0,No,27-01-2020,17-04-2020
10336,2020,Volkswagen,Atlas Cross Sport 4motion,480.0,19.0,3.0,2800.0,Regular Gasoline,3.0,20.4749,-4500.0,No,27-01-2020,24-09-2020
10337,2020,Volkswagen,Atlas 4motion,480.0,19.0,3.0,2800.0,Regular Gasoline,3.0,20.4749,-4500.0,No,27-01-2020,24-09-2020
10338,2020,BMW,M235i xDrive,335.0,26.0,5.0,2500.0,Premium Gasoline,5.0,29.1153,-3000.0,No,05-02-2020,11-02-2020
10339,2020,Cadillac,CT4 AWD,343.0,26.0,5.0,2500.0,Premium Gasoline,5.0,28.8,-3000.0,No,05-02-2020,11-02-2020
10340,2020,Cadillac,CT4,327.0,27.0,6.0,2400.0,Premium Gasoline,6.0,29.7,-2500.0,No,05-02-2020,11-02-2020
10341,2020,Cadillac,CT5,412.0,21.0,4.0,3100.0,Premium Gasoline,4.0,23.5392,-6000.0,No,05-02-2020,11-02-2020
10342,2020,Cadillac,CT5 V,412.0,21.0,4.0,3100.0,Premium Gasoline,4.0,23.5392,-6000.0,No,05-02-2020,11-02-2020
10343,2020,Toyota,Highlander Hybrid AWD LTD/PLAT,251.0,35.0,8.0,1500.0,Regular Gasoline,8.0,48.198,2000.0,No,11-02-2020,02-04-2020
10344,2021,Jaguar,F-Type S Coupe,407.0,22.0,4.0,2950.0,Premium Gasoline,4.0,23.9,-5250.0,No,25-02-2020,05-05-2020
10345,2021,Jaguar,F-Type S Convertible,407.0,22.0,4.0,2950.0,Premium Gasoline,4.0,23.9,-5250.0,No,25-02-2020,05-05-2020
10346,2021,Volkswagen,Atlas,461.0,19.0,3.0,2800.0,Regular Gasoline,3.0,21.4,-4500.0,No,25-02-2020,19-10-2020
10347,2020,Porsche,Cayenne S Coupe,460.0,19.0,3.0,3450.0,Premium Gasoline,3.0,21.9,-7750.0,No,25-02-2020,02-04-2020
10348,2021,Kia,Soul,332.0,27.0,6.0,1950.0,Regular Gasoline,6.0,31.6,-250.0,No,04-03-2020,24-09-2020
10351,2020,Kia,Niro Electric,0.0,112.0,10.0,650.0,Electricity,10.0,175.8,6250.0,No,11-03-2020,18-05-2020
10352,2020,Ford,F150 2WD BASE PAYLOAD LT TIRE,424.0,24.0,5.0,2450.0,Diesel,4.0,27.2,-2750.0,No,17-03-2020,14-04-2020
10353,2020,Ford,F150 Pickup 4WD XL/XLT,430.0,24.0,5.0,2450.0,Diesel,4.0,26.7108,-2750.0,No,17-03-2020,14-04-2020
10354,2021,Chevrolet,Trailblazer FWD,302.0,29.0,6.0,1850.0,Regular Gasoline,6.0,36.9033,250.0,No,24-03-2020,14-04-2020
10355,2021,MINI,Cooper S Convertible,307.0,29.0,6.0,2250.0,Premium Gasoline,6.0,33.2848,-1750.0,No,02-04-2020,26-04-2021
10356,2021,MINI,Cooper S Convertible,336.0,26.0,5.0,2500.0,Premium Gasoline,5.0,29.3,-3000.0,No,02-04-2020,26-04-2021
10357,2021,MINI,Cooper Hardtop 4 door,280.0,31.0,7.0,2100.0,Premium Gasoline,7.0,36.9343,-1000.0,No,02-04-2020,26-04-2021
10358,2021,MINI,Cooper S Hardtop 4 door,329.0,27.0,6.0,2400.0,Premium Gasoline,6.0,29.7097,-2500.0,No,02-04-2020,26-04-2021
10359,2021,MINI,John Cooper Works GP,334.0,26.0,5.0,2500.0,Premium Gasoline,5.0,30.7,-3000.0,No,02-04-2020,02-09-2021
10360,2021,Honda,Insight Touring,184.0,48.0,9.0,1100.0,Regular Gasoline,9.0,73.165,4000.0,No,02-04-2020,10-07-2020
10361,2021,Hyundai,Veloster,296.0,30.0,6.0,1750.0,Regular Gasoline,6.0,36.3,750.0,No,02-04-2020,24-08-2020
10362,2021,Chevrolet,Colorado ZR2 4WD,510.0,17.0,3.0,3100.0,Regular Gasoline,3.0,19.6,-6000.0,No,02-04-2020,02-11-2020
10363,2021,GMC,Canyon 4WD,431.0,21.0,4.0,2550.0,Regular Gasoline,4.0,23.3299,-3250.0,No,02-04-2020,02-11-2020
10364,2021,Volkswagen,Atlas 4motion,412.0,22.0,4.0,2400.0,Regular Gasoline,4.0,25.4,-2500.0,No,02-04-2020,19-10-2020
10365,2020,Audi,SQ8,518.0,17.0,3.0,3850.0,Premium Gasoline,3.0,18.4,-9750.0,No,02-04-2020,10-07-2020
10366,2020,Nissan,Leaf SV/SL (62 kW-hr battery pack),0.0,104.0,10.0,700.0,Electricity,10.0,163.5,6000.0,No,02-04-2020,02-02-2022
10368,2020,Audi,Q7,425.0,21.0,4.0,3100.0,Premium Gasoline,4.0,23.9,-6000.0,No,14-04-2020,24-08-2021
10369,2020,BMW,i3 with Range Extender,22.0,31.0,10.0,2100.0,Premium Gasoline,10.0,44.7,5500.0,Electricity,14-04-2020,25-03-2022
10370,2021,Honda,Pilot FWD,388.0,23.0,5.0,2300.0,Regular Gasoline,5.0,25.3475,-2000.0,No,17-04-2020,11-08-2020
10371,2020,Bentley,Mulsanne,749.0,12.0,1.0,5450.0,Premium Gasoline,1.0,11.2,-17750.0,No,17-04-2020,10-07-2020
10372,2021,Toyota,Corolla,267.0,33.0,7.0,1600.0,Regular Gasoline,7.0,39.3258,1500.0,No,24-04-2020,24-08-2020
10373,2021,Toyota,Corolla,271.0,33.0,7.0,1600.0,Regular Gasoline,7.0,38.3,1500.0,No,24-04-2020,24-08-2020
10374,2021,Toyota,Corolla,277.0,32.0,7.0,1650.0,Regular Gasoline,7.0,37.9,1250.0,No,24-04-2020,24-08-2020
10375,2021,Lexus,LC 500,473.0,19.0,3.0,3450.0,Premium Gasoline,3.0,19.3,-7750.0,No,05-05-2020,27-07-2020
10376,2021,Hyundai,Kona AWD,326.0,27.0,6.0,1950.0,Regular Gasoline,6.0,32.9745,-250.0,No,05-05-2020,24-09-2020
10377,2021,Kia,Sportage AWD,390.0,23.0,5.0,2300.0,Regular Gasoline,5.0,27.3441,-2000.0,No,05-05-2020,12-10-2020
10378,2021,Hyundai,Palisade AWD,426.0,21.0,4.0,2550.0,Regular Gasoline,4.0,24.0,-3250.0,No,05-05-2020,24-09-2020
10379,2020,Nissan,Frontier 2WD,445.0,20.0,4.0,2650.0,Regular Gasoline,4.0,23.3282,-3750.0,No,05-05-2020,05-05-2020
10380,2021,GMC,Yukon XL 2WD,492.0,18.0,3.0,2950.0,Regular Gasoline,3.0,20.4,-5250.0,No,12-05-2020,02-06-2021
10381,2021,GMC,Yukon XL 4WD,558.0,16.0,2.0,4100.0,Premium Gasoline,2.0,17.8001,-11000.0,No,12-05-2020,02-06-2021
10383,2021,Chevrolet,Trax AWD,344.0,26.0,5.0,2050.0,Regular Gasoline,5.0,30.3,-750.0,No,27-05-2020,02-11-2020
10384,2021,BMW,745e xDrive,245.0,22.0,6.0,2950.0,Premium Gasoline,8.0,26.5,-2000.0,Electricity,27-05-2020,25-03-2022
10385,2020,McLaren Automotive,720S Coupe,513.0,18.0,3.0,3650.0,Premium Gasoline,3.0,18.9343,-8750.0,No,27-05-2020,10-07-2020
10386,2020,Mercedes-Benz,AMG CLA45 4matic,382.0,23.0,5.0,2850.0,Premium Gasoline,5.0,25.4,-4750.0,No,27-05-2020,10-07-2020
10387,2020,Land Rover,Defender 110,492.0,18.0,3.0,3650.0,Premium Gasoline,3.0,20.6902,-8750.0,No,27-05-2020,10-07-2020
10388,2021,Volvo,V90 FWD,339.0,26.0,5.0,2500.0,Premium Gasoline,5.0,30.1,-3000.0,No,11-06-2020,26-04-2021
10389,2021,Buick,Encore GX AWD,330.0,28.0,6.0,1900.0,Regular Gasoline,6.0,34.0991,0.0,No,11-06-2020,12-04-2021
10390,2021,Volvo,XC60 AWD,375.0,24.0,5.0,2700.0,Premium Gasoline,5.0,26.6,-4000.0,No,11-06-2020,26-04-2021
10391,2021,Volvo,XC40 AWD,359.0,25.0,5.0,2600.0,Premium Gasoline,5.0,27.4,-3500.0,No,11-06-2020,26-04-2021
10392,2021,Land Rover,Range Rover Sport,412.0,24.0,5.0,2450.0,Diesel,4.0,27.9,-2750.0,No,11-06-2020,26-04-2021
10393,2021,Mercedes-Benz,AMG GLE53 4matic Plus Coupe,440.0,20.0,4.0,3250.0,Premium Gasoline,4.0,23.2,-6750.0,No,11-06-2020,26-04-2021
10395,2021,MINI,Cooper Convertible,292.0,30.0,6.0,2200.0,Premium Gasoline,6.0,34.4703,-1500.0,No,16-06-2020,02-09-2021
10396,2021,Subaru,Impreza Sport 5-Door,351.0,25.0,5.0,2100.0,Regular Gasoline,5.0,28.6,-1000.0,No,16-06-2020,26-04-2021
10397,2021,Subaru,Impreza Sport 5-Door,292.0,30.0,6.0,1750.0,Regular Gasoline,6.0,35.5,750.0,No,16-06-2020,26-04-2021
10398,2020,Porsche,Cayman S,423.0,21.0,4.0,3100.0,Premium Gasoline,4.0,23.6,-6000.0,No,16-06-2020,10-07-2020
10399,2020,Porsche,Cayman S,410.0,22.0,4.0,2950.0,Premium Gasoline,4.0,24.2,-5250.0,No,16-06-2020,10-07-2020
10400,2020,Porsche,Cayman T,394.0,22.0,4.0,2950.0,Premium Gasoline,4.0,25.4,-5250.0,No,16-06-2020,10-07-2020
10401,2020,Polestar,1,93.0,26.0,10.0,2500.0,Premium Gasoline,10.0,27.5,1750.0,Electricity,,
10402,2021,Toyota,Corolla Hatchback,251.0,35.0,7.0,1500.0,Regular Gasoline,7.0,42.4581,2000.0,No,24-06-2020,24-08-2020
10403,2021,BMW,740i xDrive,387.0,23.0,5.0,2850.0,Premium Gasoline,5.0,25.6963,-4750.0,No,24-06-2020,26-04-2021
10404,2021,Chevrolet,Colorado ZR2 4WD,525.0,19.0,3.0,3100.0,Diesel,3.0,21.1,-6000.0,No,24-06-2020,02-11-2020
10405,2021,GMC,Canyon 4WD,455.0,22.0,4.0,2650.0,Diesel,4.0,24.2,-3750.0,No,24-06-2020,02-11-2020
10406,2021,Infiniti,QX80 2WD,554.0,16.0,2.0,4100.0,Premium Gasoline,2.0,17.2051,-11000.0,No,24-06-2020,18-11-2020
10407,2020,Mercedes-Benz,GLC350e 4matic,176.0,25.0,8.0,2600.0,Premium Gasoline,10.0,31.9,250.0,Electricity,24-06-2020,25-03-2022
10408,2021,Ferrari,812 Superfast,661.0,13.0,1.0,5050.0,Premium Gasoline,1.0,14.3844,-15750.0,No,02-07-2020,26-07-2021
10409,2021,Lamborghini,Huracan Spyder,597.0,15.0,2.0,4350.0,Premium Gasoline,2.0,16.0,-12250.0,No,02-07-2020,10-08-2021
10410,2021,Lamborghini,Huracan 2WD,596.0,15.0,2.0,4350.0,Premium Gasoline,2.0,16.0,-12250.0,No,02-07-2020,10-08-2021
10411,2021,Lamborghini,Huracan Spyder 2WD,596.0,15.0,2.0,4350.0,Premium Gasoline,2.0,16.0,-12250.0,No,02-07-2020,10-08-2021
10412,2021,Ferrari,Portofino M,471.0,19.0,3.0,3450.0,Premium Gasoline,3.0,20.293,-7750.0,No,02-07-2020,26-07-2021
10413,2021,Kia,Stinger AWD,368.0,24.0,5.0,2700.0,Premium Gasoline,5.0,27.0,-4000.0,No,02-07-2020,26-04-2021
10414,2021,Hyundai,Sonata Hybrid,189.0,47.0,9.0,1150.0,Regular Gasoline,9.0,58.5,3750.0,No,02-07-2020,26-04-2021
10415,2021,Subaru,Forester AWD,309.0,29.0,6.0,1850.0,Regular Gasoline,6.0,33.8915,250.0,No,02-07-2020,26-04-2021
10418,2020,Tesla,Model Y Performance AWD (21in Wheels),0.0,111.0,10.0,650.0,Electricity,10.0,153.6,6250.0,No,27-07-2020,27-07-2020
